timestamp,AccX,AccY,AccZ
1510010245049,-2.2890000343322754,2.068000078201294,10.020000457763672
1510010245113,-1.5640000104904175,2.0829999446868896,9.597000122070313
1510010245168,-2.507999897003174,2.384999990463257,7.936999797821045
1510010245226,-2.3329999446868896,2.1710000038146973,10.864999771118164
1510010245285,-1.6030000448226929,,10.005999565124512
1510010245286,,2.0829999446868896,
1510010245346,-1.9450000524520874,2.865000009536743,9.699999809265137
1510010245405,-2.312999963760376,,8.779000282287598
1510010245406,,4.043000221252441,
1510010245465,,,7.61899995803833
1510010245466,-3.450000047683716,4.133999824523926,
1510010245526,-3.946000099182129,4.73799991607666,6.631999969482422
1510010245588,-0.6549999713897705,2.880000114440918,7.191999912261963
1510010245646,-0.024000000208616257,1.2730000019073486,8.581000328063965
1510010245706,0.44999998807907104,0.4440000057220459,7.089000225067139
1510010245766,,,7.835999965667725
1510010245767,-0.3499999940395355,-1.0759999752044678,
1510010245829,-1.1369999647140503,-1.8049999475479126,12.550000190734863
1510010245886,-3.937999963760376,,13.017000198364258
1510010245888,,-1.850000023841858,
1510010245945,-1.9049999713897705,-1.4950000047683716,10.793000221252441
1510010246005,,,12.336999893188477
1510010246006,-0.8080000281333923,-1.2569999694824219,
1510010246071,-0.4320000112056732,-2.071000099182129,8.404999732971191
1510010246126,-1.1610000133514404,-3.9570000171661377,5.743000030517578
1510010246185,,,6.242000102996826
1510010246186,-4.7270002365112305,-5.46999979019165,
1510010246245,,,9.916999816894531
1510010246246,-7.952000141143799,-7.1570000648498535,
1510010246305,,,15.890000343322754
1510010246306,-3.9140000343322754,-4.1479997634887695,
1510010246372,-9.64799976348877,-5.948999881744385,6.324999809265137
1510010246436,-6.557000160217285,-4.9070000648498535,4.7729997634887695
1510010246500,-9.355999946594238,-4.423999786376953,4.875999927520752
1510010246561,-9.581999778747559,-4.275000095367432,2.9839999675750732
1510010246621,-5.113999843597412,-2.125,-1.7690000534057617
1510010246679,-6.59499979019165,-5.010000228881836,-8.397000312805176
1510010246725,-4.7129998207092285,-8.09000015258789,7.949999809265137
1510010246786,,,0.3050000071525574
1510010246787,-3.0390000343322754,-7.460000038146973,
1510010246855,-5.230000019073486,-7.255000114440918,-2.2179999351501465
1510010246916,-7.567999839782715,-8.815999984741211,1.815999984741211
1510010246976,-0.1289999932050705,,-0.921999990940094
1510010246977,,-3.2339999675750732,
1510010247037,1.4429999589920044,-14.947999954223633,-4.307000160217285
1510010247096,-2.0269999504089355,-14.345000267028809,-0.1809999942779541
1510010247156,-0.05900000035762787,,4.745999813079834
1510010247157,,-13.949000358581543,
1510010247216,-0.8569999933242798,-13.359999656677246,1.7259999513626099
1510010247276,4.245999813079834,-13.736000061035156,-1.4950000047683716
1510010247337,2.002000093460083,-13.345999717712402,-2.3510000705718994
1510010247396,-0.3009999990463257,-10.770999908447266,-1.9910000562667847
1510010247456,2.1080000400543213,-6.035999774932861,-2.9140000343322754
1510010247516,2.130000114440918,-3.0199999809265137,-2.6610000133514404
1510010247576,2.302999973297119,-2.1670000553131104,-1.6130000352859497
1510010247636,3.0799999237060547,-14.472000122070313,13.664999961853027
1510010247696,4.605000019073486,-9.163000106811523,6.89900016784668
1510010247756,0.7319999933242798,-12.015999794006348,1.0870000123977661
1510010247816,,,-7.034999847412109
1510010247817,4.413000106811523,-5.156000137329102,
1510010247876,,,-4.068999767303467
1510010247877,3.799999952316284,-10.812000274658203,
1510010247936,-1.8300000429153442,-11.682000160217285,3.486999988555908
1510010247996,-0.7990000247955322,-10.901000022888184,1.0490000247955322
1510010248056,0.04699999839067459,-8.824999809265137,-1.4769999980926514
1510010248116,5.196000099182129,-9.13599967956543,-1.5670000314712524
1510010248176,2.174999952316284,-10.968000411987305,2.799999952316284
1510010248236,-3.562000036239624,-12.746999740600586,-0.656000018119812
1510010248296,-0.35899999737739563,-14.121999740600586,2.984999895095825
1510010248356,3.127000093460083,-13.503999710083008,0.18400000035762787
1510010248416,8.489999771118164,-14.746999740600586,-1.1950000524520874
1510010248476,2.203000068664551,-12.944999694824219,-1.2259999513626099
1510010248536,0.39100000262260437,-9.600000381469727,-2.9660000801086426
1510010248596,2.9579999446868896,-4.561999797821045,-3.371999979019165
1510010248656,1.4620000123977661,-2.2990000247955322,-2.490999937057495
1510010248716,,,2.296999931335449
1510010248717,2.1579999923706055,-3.5899999141693115,
1510010248776,5.451000213623047,-16.099000930786133,15.628999710083008
1510010248836,5.724999904632568,,5.061999797821045
1510010248837,,-8.128000259399414,
1510010248896,2.3589999675750732,-13.911999702453613,3.197999954223633
1510010248956,6.216000080108643,-3.4619998931884766,-4.76200008392334
1510010249016,1.6959999799728394,-11.062000274658203,-6.2820000648498535
1510010249076,-1.7730000019073486,-13.159000396728516,2.9489998817443848
1510010249136,0.30799999833106995,-9.381999969482422,0.19599999487400055
1510010249196,0.6389999985694885,-9.059000015258789,0.8830000162124634
1510010249256,2.065999984741211,-8.52299976348877,-1.3200000524520874
1510010249316,4.111000061035156,-9.8100004196167,-0.9070000052452087
1510010249376,-1.0429999828338623,-12.685999870300293,2.4830000400543213
1510010249436,-1.3609999418258667,-13.70199966430664,0.5070000290870667
1510010249496,0.01600000075995922,-13.87399959564209,3.506999969482422
1510010249556,4.3520002365112305,-13.848999977111816,-2.061000108718872
1510010249616,4.5320000648498535,-13.718999862670898,-1.9249999523162842
1510010249676,1.156000018119812,-11.487000465393066,-1.3220000267028809
1510010249736,0.9269999861717224,-6.885000228881836,-2.736999988555908
1510010249796,2.2090001106262207,-3.257999897003174,-3.388000011444092
1510010249856,1.684999942779541,-2.328000068664551,-2.049999952316284
1510010249916,2.7209999561309814,-10.133000373840332,11.475000381469727
1510010249976,4.678999900817871,-13.836000442504883,9.543999671936035
1510010250036,7.4120001792907715,-14.017000198364258,4.439000129699707
1510010250096,2.375999927520752,-2.052999973297119,-5.330999851226807
1510010250157,,,-5.63100004196167
1510010250158,3.9509999752044678,-8.501999855041504,
1510010250216,,,0.5870000123977661
1510010250217,-1.0980000495910645,,
1510010250218,,-14.050000190734863,
1510010250277,,,2.861999988555908
1510010250279,-0.382999986410141,-10.588000297546387,
1510010250337,,,-1.0360000133514404
1510010250338,0.7179999947547913,-9.173999786376953,
1510010250396,,,1.00600004196167
1510010250397,1.6990000009536743,,
1510010250398,,-9.54800033569336,
1510010250456,,,0.04600000008940697
1510010250457,2.3510000705718994,,
1510010250458,,-9.170000076293945,
1510010250516,3.371000051498413,-9.352999687194824,-0.9520000219345093
1510010250577,-0.004999999888241291,-11.618000030517578,0.6769999861717224
1510010250637,-0.722000002861023,-13.147000312805176,0.06300000101327896
1510010250697,0.09600000083446503,-14.77400016784668,3.6419999599456787
1510010250757,4.682000160217285,-14.003999710083008,-2.678999900817871
1510010250817,1.8669999837875366,-13.614999771118164,-0.7039999961853027
1510010250877,1.8619999885559082,-9.765999794006348,-2.1470000743865967
1510010250937,1.9229999780654907,-5.677999973297119,-2.749000072479248
1510010250997,1.5770000219345093,-3.308000087738037,-3.190000057220459
1510010251056,1.218000054359436,-2.628000020980835,-1.6779999732971191
1510010251117,5.1539998054504395,-13.940999984741211,13.494999885559082
1510010251177,5.105999946594238,-10.095000267028809,8.821999549865723
1510010251237,5.375,-12.777000427246094,3.8420000076293945
1510010251297,2.114000082015991,-5.605000019073486,-3.1429998874664307
1510010251357,3.3259999752044678,-7.243000030517578,-5.335999965667725
1510010251417,-0.1509999930858612,-13.470999717712402,1.4279999732971191
1510010251477,1.746999979019165,-9.418000221252441,1.3259999752044678
1510010251537,1.2769999504089355,-9.036999702453613,0.11699999868869781
1510010251597,1.9290000200271606,-8.946999549865723,0.746999979019165
1510010251657,2.0739998817443848,-9.027000427246094,-1.628999948501587
1510010251716,,,-0.9850000143051147
1510010251717,3.500999927520752,,
1510010251718,,-9.98799991607666,
1510010252044,-0.6930000185966492,-12.406999588012695,2.378999948501587
1510010252057,,,-1.3609999418258667
1510010252059,4.3420000076293945,,
1510010252060,,-14.246000289916992,
1510010252115,,,-3.734999895095825
1510010252117,2.5989999771118164,,
1510010252118,,-13.64900016784668,
1510010252175,,,-0.7910000085830688
1510010252177,0.5320000052452087,-11.071999549865723,
1510010252235,,,-2.500999927520752
1510010252237,1.871000051498413,-6.561999797821045,
1510010252295,2.6640000343322754,-4.255000114440918,-2.8910000324249268
1510010252356,3.3380000591278076,-2.9700000286102295,-2.114000082015991
1510010252416,1.0820000171661377,-13.491999626159668,12.144000053405762
1510010252476,0.574999988079071,-10.942000389099121,10.192999839782715
1510010252536,5.688000202178955,-9.190999984741211,-0.2240000069141388
1510010252596,2.6489999294281006,-12.680999755859375,4.11899995803833
1510010252656,3.0320000648498535,-3.303999900817871,-7.0229997634887695
1510010252716,3.9700000286102295,-12.255999565124512,-5.373000144958496
1510010252776,0.20200000703334808,-11.126999855041504,0.6269999742507935
1510010252836,-0.09600000083446503,-10.534000396728516,1.625
1510010252896,1.0429999828338623,-9.244000434875488,-0.17399999499320984
1510010252956,1.2419999837875366,-8.71500015258789,-1.3240000009536743
1510010253016,3.7330000400543213,-8.878999710083008,-1.1979999542236328
1510010253076,0.12600000202655792,-11.569999694824219,0.4020000100135803
1510010253137,-1.753999948501587,-12.696000099182129,2.937000036239624
1510010253196,1.8980000019073486,-13.527000427246094,4.331999778747559
1510010253255,,,-0.33899998664855957
1510010253256,1.7899999618530273,-12.939000129699707,
1510010253316,3.9149999618530273,-14.350000381469727,-2.131999969482422
1510010253377,2.2219998836517334,-12.218000411987305,-2.0260000228881836
1510010253437,-0.24400000274181366,-9.168000221252441,-1.8200000524520874
1510010253496,1.5019999742507935,-6.276000022888184,-3.134999990463257
1510010253556,2.6540000438690186,-4.2220001220703125,-2.50600004196167
1510010253616,4.241000175476074,-3.065000057220459,-0.6809999942779541
1510010253675,,,11.99899959564209
1510010253676,2.447000026702881,-12.312999725341797,
1510010253736,0.4350000023841858,-11.968999862670898,9.647000312805176
1510010253796,4.2129998207092285,-13.9399995803833,2.796999931335449
1510010253856,4.0960001945495605,-3.865999937057495,-5.901000022888184
1510010253916,4.389999866485596,-8.449000358581543,-5.086999893188477
1510010253975,,,-1.1649999618530273
1510010253976,0.39399999380111694,-12.027000427246094,
1510010254036,0.16899999976158142,-10.682000160217285,4.163000106811523
1510010254095,0.15199999511241913,-9.04800033569336,-1.0820000171661377
1510010254155,,,-1.6920000314712524
1510010254156,1.597000002861023,-8.942999839782715,
1510010254216,4.952000141143799,-9.0,-0.6209999918937683
1510010254275,1.2869999408721924,-10.939000129699707,1.3980000019073486
1510010254335,-3.796999931335449,-12.560999870300293,0.15800000727176666
1510010254395,-1.2130000591278076,-15.439000129699707,1.805999994277954
1510010254455,5.741000175476074,-12.663000106811523,0.5960000157356262
1510010254515,6.339000225067139,-13.270000457763672,-1.784000039100647
1510010254575,1.8040000200271606,-12.012999534606934,-0.5249999761581421
1510010254635,,,-2.002000093460083
1510010254636,0.968999981880188,-9.583000183105469,
1510010254695,2.384999990463257,,-2.7260000705718994
1510010254696,,-5.0269999504089355,
1510010254755,1.5529999732971191,-3.2209999561309814,-2.4019999504089355
1510010254815,2.003999948501587,-4.409999847412109,0.6489999890327454
1510010328012,4.135000228881836,-15.71399974822998,14.687000274658203
1510010328041,,,9.567999839782715
1510010328042,0.26499998569488525,2.1419999599456787,
1510010328101,0.3440000116825104,2.0869998931884766,10.045000076293945
1510010328161,0.7630000114440918,1.909999966621399,10.119999885559082
1510010328221,,,9.439000129699707
1510010328222,0.08799999952316284,2.319999933242798,
1510010328281,-0.04100000113248825,2.2790000438690186,9.57800006866455
1510010328341,-0.7360000014305115,,9.633999824523926
1510010328400,,,9.489999771118164
1510010328412,-0.38199999928474426,,
1510010328413,,1.503999948501587,
1510010328466,-0.5649999976158142,2.190999984741211,9.555000305175781
1510010328521,-0.6179999709129333,2.9670000076293945,9.22599983215332
1510010328591,-1.9529999494552612,3.621000051498413,10.083999633789063
1510010328651,-2.2790000438690186,3.638000011444092,10.276000022888184
1510010328710,-1.343999981880188,3.3940000534057617,9.428999900817871
1510010328770,-1.2649999856948853,2.864000082015991,9.536999702453613
1510010328830,-0.875,2.382999897003174,9.661999702453613
1510010328890,,,9.539999961853027
1510010328891,-1.8880000114440918,2.0829999446868896,
1510010328950,-2.190999984741211,2.252000093460083,9.710000038146973
1510010329011,-1.9809999465942383,2.1059999465942383,9.753000259399414
1510010329070,-1.7120000123977661,1.687999963760376,10.088000297546387
1510010329133,,,10.109999656677246
1510010329134,-3.26200008392334,1.5570000410079956,
1510010329193,-2.953000068664551,,9.63700008392334
1510010329194,,1.4490000009536743,
1510010329252,-3.0280001163482666,0.925000011920929,9.321000099182129
1510010329312,-4.010000228881836,0.23199999332427979,9.454999923706055
1510010329370,-4.585999965667725,-0.20900000631809235,9.494999885559082
1510010329433,-4.610000133514404,0.10400000214576721,8.604000091552734
1510010329490,-4.576000213623047,0.503000020980835,9.102999687194824
1510010329554,-3.953000068664551,0.8069999814033508,8.939000129699707
1510010329623,,,8.496000289916992
1510010329624,-4.547999858856201,1.5219999551773071,8.496000289916992
1510010329680,-5.366000175476074,,7.7230000495910645
1510010329681,,2.244999885559082,
1510010329741,,,8.213000297546387
1510010329742,-5.821000099182129,2.5840001106262207,
1510010329800,-4.676000118255615,2.2160000801086426,8.718000411987305
1510010329861,-4.061999797821045,1.9509999752044678,9.17199993133545
1510010329920,-3.7850000858306885,2.0910000801086426,9.390000343322754
1510010329981,-2.8369998931884766,1.9609999656677246,9.560999870300293
1510010330042,,,10.086000442504883
1510010330043,-2.3540000915527344,1.5570000410079956,
1510010330102,-2.2160000801086426,1.2120000123977661,10.467000007629395
1510010330162,-2.0299999713897705,,9.673999786376953
1510010330163,,1.99399995803833,
1510010330221,-1.6640000343322754,1.8630000352859497,9.581999778747559
1510010330280,-0.8690000176429749,2.0429999828338623,9.213000297546387
1510010330341,-1.2860000133514404,1.6799999475479126,10.585000038146973
1510010330400,-0.5370000004768372,2.7360000610351563,8.711000442504883
1510010330468,-0.2720000147819519,2.23799991607666,9.138999938964844
1510010330541,-0.296999990940094,2.36299991607666,8.901000022888184
