timestamp,DecibelSource,AccX,AccY,AccZ
1510245112016,38.442135944997915,,,
1510245112067,,7.522581577301025,-6.27280855178833,1.7357962131500244
1510245112097,34.73628651492867,,,
1510245112133,,,-10.551246643066406,
1510245112134,,0.6655880808830261,,2.165555477142334
1510245112176,37.66312761703722,,,
1510245112200,,11.065999984741211,-6.999448776245117,1.8950105905532837
1510245112256,37.20498648007605,,,
1510245112266,,,-4.217386245727539,
1510245112267,,8.29710578918457,,0.038307227194309235
1510245112333,,,-7.040150165557861,
1510245112334,,6.695384979248047,,1.50355863571167
1510245112336,48.48411861976892,,,
1510245112400,,,-7.228095054626465,
1510245112401,,11.03248119354248,,-1.5837644338607788
1510245112417,41.265464697482095,,,
1510245112467,,,-11.21324348449707,
1510245112468,,5.705382823944092,,-1.4053963422775269
1510245112497,39.257498023348425,,,
1510245112534,,4.616020679473877,-10.24119758605957,0.8846575021743774
1510245112577,38.48154842621112,,,
1510245112600,,,-9.44752025604248,
1510245112601,,5.130774021148682,,0.9768342971801758
1510245112657,40.83208128518543,,,
1510245112667,,3.79840087890625,-7.688978672027588,-1.048660397529602
1510245112734,,1.6531962156295776,-7.535749912261963,1.0031704902648926
1510245112757,36.42453948273876,,,
1510245112800,,,-5.940014362335205,
1510245112801,,0.152031809091568,,-0.4991910457611084
1510245112837,35.769954965359354,,,
1510245112867,,,-6.095637321472168,
1510245112868,,4.015076160430908,,-2.655169725418091
1510245112917,54.9082116435644,,,
1510245112934,,10.093954086303711,-11.45266342163086,-4.611232280731201
1510245112997,41.91496823406965,,,
1510245113000,,,-8.58919906616211,
1510245113001,,0.6117185354232788,,-1.3910311460494995
1510245113067,,3.0095114707946777,-11.139023780822754,
1510245113068,,,,-0.7338228225708008
1510245113077,69.25025107826974,,,
1510245113134,,-2.032677173614502,-3.647566318511963,5.609614372253418
1510245113157,62.93765145080486,,,
1510245113201,,2.123656988143921,-13.46379280090332,2.2421698570251465
1510245113237,59.65849590981988,,,
1510245113267,,,-9.355342864990234,
1510245113268,,6.977900981903076,,-0.09457096457481384
1510245113317,52.736463249971735,,,
1510245113333,,,-9.739612579345703,
1510245113334,,-1.5909470319747925,,1.8399440050125122
1510245113397,46.60812059422619,,,
1510245113400,,2.4193408489227295,-8.678980827331543,
1510245113401,,,,0.8367735147476196
1510245113467,,,-9.002198219299316,
1510245113468,,0.6236895322799683,,1.4401123523712158
1510245113477,42.8593744661114,,,
1510245113534,,1.5478514432907104,-10.92953109741211,1.3706804513931274
1510245113557,46.834176331243455,,,
1510245113600,,2.876633405685425,-12.660538673400879,
1510245113601,,,,-0.07182604819536209
1510245113637,66.85399086046276,,,
1510245113667,,,-11.951854705810547,
1510245113668,,6.8821330070495605,,-2.1799206733703613
1510245113717,45.4585309009176,,,
1510245113734,,2.074575662612915,-11.487380027770996,-0.14844051003456116
1510245113797,44.339149485215344,,,
1510245113800,,,-15.106215476989746,
1510245113801,,-3.3470940589904785,,4.780023574829102
1510245113867,,2.9520506858825684,-10.234015464782715,
1510245113868,,,,-0.8930372595787048
1510245113878,38.86858629338141,,,
1510245113934,,-1.278503656387329,-6.783970355987549,2.27209734916687
1510245113977,38.96074186842898,,,
1510245114000,,-2.7329812049865723,-5.3115363121032715,
1510245114001,,,,1.8698714971542358
1510245114057,38.85806896555286,,,
1510245114067,,-1.136048674583435,-3.308786630630493,0.3878606855869293
1510245114134,,5.585672378540039,-14.077905654907227,-10.897209167480469
1510245114137,38.97014490982257,,,
1510245114200,,,-11.349713325500488,
1510245114201,,1.9153614044189453,,-5.240907669067383
1510245114217,38.26580986755118,,,
1510245114267,,-8.05050277709961,-13.634978294372559,-0.8068459630012512
1510245114297,39.7665667479552,,,
1510245114334,,-3.733757495880127,-4.313154220581055,7.343016624450684
1510245114377,40.142674370512296,,,
1510245114400,,,-11.366472244262695,
1510245114401,,2.9951462745666504,,6.159083843231201
1510245114457,36.66109681781414,,,
1510245114467,,4.441244125366211,-8.943540573120117,-0.7613561153411865
1510245114534,,-0.13766659796237946,-8.825027465820312,1.01753568649292
1510245114537,35.91517879037013,,,
1510245114600,,,-9.336189270019531,
1510245114601,,0.7003039717674255,,-1.5083470344543457
1510245114617,36.92282900837476,,,
1510245114667,,,-9.399636268615723,
1510245114668,,2.078166961669922,,3.360262155532837
1510245114697,38.35950553096568,,,
1510245114734,,2.3786394596099854,-11.322179794311523,0.7170634269714355
1510245114777,36.468221695819366,,,
1510245114800,,,-12.11705493927002,
1510245114801,,3.2740707397460938,,-1.357512354850769
1510245114857,41.48192743960073,,,
1510245114867,,6.562506675720215,-11.531672477722168,-3.064578056335449
1510245114934,,0.7362170219421387,-11.75672721862793,0.9624691009521484
1510245114937,37.09179637659213,,,
1510245115000,,,-13.597868919372559,
1510245115001,,-3.399766445159912,,2.9316999912261963
1510245115017,36.65212700901276,,,
1510245115067,,4.171896457672119,-9.947908401489258,-0.5758054852485657
1510245115097,38.35993052121974,,,
1510245115134,,-2.434903144836426,-5.406107425689697,3.420117139816284
1510245115177,40.09168839015739,,,
1510245115200,,,-4.8470611572265625,
1510245115201,,-3.162740468978882,,1.380257248878479
1510245115267,,,-5.889736175537109,
1510245115268,,0.4129997789859772,,-0.8595184087753296
1510245115278,36.83695699495007,,,
1510245115334,,4.836287498474121,-15.051149368286133,-10.81820011138916
1510245115357,37.54369263652775,,,
1510245115401,,-1.1492167711257935,-6.212953567504883,-2.698265314102173
1510245115437,39.714826918140176,,,
1510245115467,,,-16.660053253173828,
1510245115468,,-0.33758243918418884,,-4.432864665985107
1510245115517,38.33318752768066,,,
1510245115534,,-6.48708963394165,-1.6112977266311646,5.421669960021973
1510245115597,41.118603752114815,,,
1510245115600,,,-14.88714599609375,
1510245115601,,5.331887245178223,,0.5027823448181152
1510245115667,,1.501164436340332,-6.719326972961426,0.7338228225708008
1510245115677,36.148299464257036,,,
1510245115734,,-0.569819986820221,-10.17416000366211,-0.5961562395095825
1510245115757,36.52499576099813,,,
1510245115800,,,-10.541669845581055,
1510245115801,,0.7841010689735413,,-1.4532804489135742
1510245115837,37.96093680315821,,,
1510245115867,,0.2214636504650116,-10.988188743591309,-0.9313444495201111
1510245115917,39.81484733354816,,,
1510245115934,,4.850652694702148,-12.442666053771973,-0.4058171808719635
1510245115997,42.1128821754463,,,
1510245116000,,4.81593656539917,-12.15057373046875,-1.7286136150360107
1510245116067,,2.9053637981414795,-10.572794914245605,-2.0171148777008057
1510245116077,38.135875591941,,,
1510245116134,,-3.8391025066375732,-15.228320121765137,5.1798553466796875
1510245116157,37.475952455182664,,,
1510245116200,,,-11.494562149047852,
1510245116201,,0.43095630407333374,,0.5626373887062073
1510245116237,43.21036641971466,,,
1510245116267,,,-7.020996570587158,
1510245116268,,-0.12210428714752197,,2.070984363555908
1510245116317,42.77643340449397,,,
1510245116334,,-3.312378168106079,-4.738125324249268,3.022679567337036
1510245116397,44.354748843894996,,,
1510245116400,,,-2.694674015045166,
1510245116401,,-1.844732403755188,,1.5969325304031372
1510245116467,,,-18.2091007232666,
1510245116468,,4.3610382080078125,,-16.704345703125
1510245116477,41.21616517478694,,,
1510245116534,,-0.5805938839912415,-5.714959621429443,-2.4193408489227295
1510245116577,43.46856932042206,,,
1510245116600,,,-20.393810272216797,
1510245116601,,-5.8657941818237305,,-8.814253807067871
1510245116657,44.09372688684371,,,
1510245116666,,,-4.171896457672119,
1510245116667,,-1.0187327861785889,,10.357316970825195
1510245116733,,5.664681434631348,-13.502100944519043,0.5925649404525757
1510245116736,43.95943580882003,,,
1510245116800,,0.7493851184844971,-7.2783732414245605,-0.6045359373092651
1510245116816,42.14632972932936,,,
1510245116866,,0.7912836670875549,-9.215282440185547,
1510245116867,,,,1.0319008827209473
1510245116896,43.836003106165016,,,
1510245116934,,0.8367735147476196,-10.08078670501709,-3.6523547172546387
1510245116977,40.26274865236988,,,
1510245117000,,-0.5626373887062073,-11.23479175567627,-1.0534487962722778
1510245117057,43.56982050815138,,,
1510245117067,,4.000710964202881,-11.941081047058105,-1.5406688451766968
1510245117134,,6.075286865234375,-12.678495407104492,-1.436521053314209
1510245117137,46.872451177788356,,,
1510245117201,,2.5270798206329346,-11.571176528930664,-3.709815502166748
1510245117217,42.09047203160827,,,
1510245117267,,,-15.37197208404541,
1510245117268,,-2.8119897842407227,,5.627571105957031
1510245117297,42.870779442806,,,
1510245117334,,-2.765302896499634,-13.188460350036621,-0.4034229815006256
1510245117377,38.36141854326188,,,
1510245117400,,,-7.329848289489746,
1510245117401,,-0.04908113554120064,,1.8710685968399048
1510245117457,40.8896933525578,,,
1510245117467,,-3.3291375637054443,-4.5190558433532715,3.4799721240997314
1510245117534,,-2.389413356781006,-2.9712042808532715,1.1875240802764893
1510245117537,39.41816151072218,,,
1510245117600,,,-14.624980926513672,
1510245117601,,2.98437237739563,,-11.731588363647461
1510245117617,38.74363278858916,,,
1510245117667,,2.232593059539795,-12.164938926696777,
1510245117668,,,,-5.218162536621094
1510245117697,40.8467924032326,,,
1510245117734,,-5.3330841064453125,-9.443928718566895,-0.42018240690231323
1510245117777,41.967256643265344,,,
1510245117800,,,-9.865307807922363,
1510245117801,,-1.4939818382263184,,3.220201253890991
1510245117867,,,-6.647500991821289,
1510245117868,,1.359906554222107,,8.725667953491211
1510245117877,38.082665444503704,,,
1510245117934,,5.105635166168213,-11.350910186767578,-1.8746598958969116
1510245117957,37.404440239650455,,,
1510245118000,,,-7.5884222984313965,
1510245118001,,0.4800374507904053,,2.360682964324951
1510245118037,36.89615283936384,,,
1510245118067,,,-9.973047256469727,
1510245118068,,-1.6496049165725708,,-2.0027496814727783
1510245118117,36.98657233639558,,,
1510245118134,,0.5063736438751221,-9.257181167602539,3.0550012588500977
1510245118197,38.13471711745203,,,
1510245118200,,1.1743559837341309,-10.758345603942871,
1510245118201,,,,-0.05267243832349777
1510245118267,,2.205059766769409,-11.349713325500488,
1510245118268,,,,-0.7230489253997803
1510245118278,39.825475902730844,,,
1510245118334,,5.639542102813721,-11.681309700012207,-2.2685060501098633
1510245118357,42.414489035685996,,,
1510245118400,,,-11.536460876464844,
1510245118401,,1.0965443849563599,,-1.9979612827301025
1510245118437,38.1848963815813,,,
1510245118467,,-4.811148166656494,-15.077485084533691,
1510245118468,,,,5.704185485839844
1510245118517,35.8048030920046,,,
1510245118534,,1.8375498056411743,-10.864887237548828,0.7637503147125244
1510245118597,41.73009266715031,,,
1510245118600,,,-7.6351094245910645,
1510245118601,,-0.5746083855628967,,1.6531962156295776
1510245118667,,-2.9927520751953125,-3.870227098464966,2.3044190406799316
1510245118677,40.95921596194289,,,
1510245118734,,-1.8626888990402222,-3.141192674636841,1.0031704902648926
1510245118757,38.44922126205319,,,
1510245118801,,6.171054840087891,-19.932926177978516,-14.204798698425293
1510245118837,38.30516368793863,,,
1510245118867,,,-7.308300495147705,
1510245118868,,0.0933738648891449,,-2.626439332962036
1510245118917,38.27429045452359,,,
1510245118934,,-7.939172744750977,-13.019668579101562,-2.1547815799713135
1510245118997,41.20518260156564,,,
1510245119000,,,-8.110358238220215,
1510245119001,,-1.9033904075622559,,7.978677272796631
1510245119067,,,-12.18528938293457,
1510245119068,,2.169146776199341,,5.585672378540039
1510245119097,39.86952885705247,,,
1510245119134,,4.460397720336914,-8.188169479370117,0.11013327538967133
1510245119177,34.78000102040758,,,
1510245119200,,,-8.277952194213867,
1510245119201,,-1.9955670833587646,,-0.5973533391952515
1510245119257,35.95415820006993,,,
1510245119267,,4.037821292877197,-10.186131477355957,-2.75812029838562
1510245119334,,1.6352397203445435,-9.224859237670898,1.7764976024627686
1510245119337,36.18625969392097,,,
1510245119400,,,-11.318588256835938,
1510245119401,,-1.6759412288665771,,1.3670891523361206
1510245119417,37.591199737876664,,,
1510245119467,,3.602076530456543,-11.18092155456543,
1510245119468,,,,1.1216834783554077
1510245119497,42.045444059027865,,,
1510245119534,,5.720944881439209,-11.297040939331055,-2.9472622871398926
1510245119577,38.18011720391382,,,
1510245119600,,,-11.32577133178711,
1510245119601,,2.5318682193756104,,-2.0470423698425293
1510245119657,37.43168347563687,,,
1510245119667,,-3.8774096965789795,-14.269442558288574,4.8051629066467285
1510245119734,,3.1004912853240967,-10.437521934509277,-2.4444799423217773
1510245119737,41.252195739708995,,,
1510245119800,,,-6.5481414794921875,
1510245119801,,-0.023942016065120697,,2.207453966140747
1510245119817,39.74450933478886,,,
1510245119867,,-2.3295583724975586,-5.118803024291992,
1510245119868,,,,2.6635494232177734
1510245119897,38.78798168152397,,,
1510245119934,,-2.5905263423919678,-3.5649664402008057,1.3766659498214722
1510245119977,37.540563913871,,,
1510245120000,,,-19.156007766723633,
1510245120001,,4.40892219543457,,-16.8779239654541
1510245120057,35.925801384882774,,,
1510245120067,,-2.9951462745666504,-5.634753704071045,-1.656787633895874
1510245120134,,-6.780379295349121,-17.5961856842041,-4.722562789916992
1510245120137,38.798246442739355,,,
1510245120201,,-2.3558945655822754,-4.1862616539001465,8.554482460021973
1510245120217,41.97280227296009,,,
1510245120267,,5.342660903930664,-12.858059883117676,1.2557587623596191
1510245120297,37.96261001758404,,,
1510245120334,,0.8667010068893433,-8.007407188415527,-1.0259153842926025
1510245120397,35.65658143537452,,,
1510245120401,,-1.7537527084350586,-10.053253173828125,0.9983820915222168
1510245120467,,,-9.364919662475586,
1510245120468,,2.5294740200042725,,-1.5897499322891235
1510245120477,34.3862100668325,,,
1510245120534,,1.1180921792984009,-10.900800704956055,0.7960720658302307
1510245120557,35.406124872106695,,,
1510245120600,,,-11.743558883666992,
1510245120601,,3.576937437057495,,-0.8259995579719543
1510245120637,39.060119111345415,,,
1510245120667,,5.585672378540039,-12.508506774902344,-2.1045033931732178
1510245120717,41.14668031818798,,,
1510245120734,,4.294000625610352,-11.203666687011719,-3.1950621604919434
1510245120797,36.22216481181972,,,
1510245120800,,,-16.209941864013672,
1510245120801,,-2.8143839836120605,,6.7696051597595215
1510245120867,,-4.1431660652160645,-12.494141578674316,
1510245120868,,,,-0.1604115068912506
1510245120877,43.08489742532588,,,
1510245120934,,0.6272808313369751,-7.436390399932861,0.8152256608009338
1510245120957,46.43947541261292,,,
1510245121000,,,-4.67827033996582,
1510245121001,,-3.1232361793518066,,3.618835926055908
1510245121037,40.15906831078859,,,
1510245121067,,-3.245340347290039,-2.801215887069702,1.0187327861785889
1510245121116,37.58311445615774,,,
1510245121133,,4.796782970428467,-17.14966583251953,-13.413515090942383
1510245121196,36.13675386857666,,,
1510245121200,,0.33758243918418884,-8.5903959274292,-4.732139587402344
1510245121267,,,-14.786589622497559,
1510245121268,,-9.205705642700195,,-2.2661118507385254
1510245121277,45.14963753718324,,,
1510245121334,,-2.0889410972595215,-7.171831130981445,7.12155294418335
1510245121357,41.29537451676246,,,
1510245121400,,,-11.342530250549316,
1510245121401,,3.9240965843200684,,5.0685248374938965
1510245121437,37.63373753507515,,,
1510245121467,,4.844666957855225,-10.074800491333008,-1.2078747749328613
1510245121517,35.366610777156744,,,
1510245121534,,-2.8227639198303223,-8.415618896484375,0.5303156971931458
1510245121597,35.051946975038575,,,
1510245121600,,,-10.140641212463379,
1510245121601,,1.1300631761550903,,-4.347870349884033
1510245121667,,0.9780313968658447,-9.029731750488281,2.4384944438934326
1510245121697,35.86770473978195,,,
1510245121734,,1.4425065517425537,-11.463438034057617,-0.7170634269714355
1510245121777,38.506615485407984,,,
1510245121800,,,-11.8441162109375,
1510245121801,,3.071760892868042,,-0.8152256608009338
1510245121857,38.25083864753421,,,
1510245121867,,5.723339080810547,-10.983400344848633,-4.639962673187256
1510245121934,,0.19871874153614044,-12.278663635253906,0.729034423828125
1510245121937,36.44395145317023,,,
1510245122000,,,-14.15092945098877,
1510245122001,,-4.794388771057129,,1.9081788063049316
1510245122017,34.98641334209398,,,
1510245122067,,4.303577423095703,-10.338163375854492,
1510245122068,,,,-1.0247182846069336
1510245122097,44.17390569588648,,,
1510245122134,,-2.2206220626831055,-5.420472621917725,3.530250310897827
1510245122177,38.491492806186905,,,
1510245122200,,,-3.4991257190704346,
1510245122201,,-3.803189516067505,,1.744175910949707
1510245122257,40.16365601344504,,,
1510245122267,,-1.3204022645950317,-6.035782337188721,-1.4329297542572021
1510245122334,,6.897695064544678,-15.388731002807617,-11.66694450378418
1510245122337,38.55837037354321,,,
1510245122400,,,-4.955997467041016,
1510245122401,,-4.702212333679199,,-0.363918662071228
1510245122417,35.912040922812004,,,
1510245122467,,,-16.381128311157227,
1510245122468,,-2.6348190307617188,,-2.849100112915039
1510245122497,42.87468855827582,,,
1510245122534,,-0.3878606855869293,-2.9316999912261963,9.439140319824219
1510245122577,41.571689031417364,,,
1510245122600,,,-13.565546989440918,
1510245122601,,5.20978307723999,,0.011971008032560349
1510245122657,36.4058324608028,,,
1510245122667,,0.32202014327049255,-7.473500728607178,-0.004788403399288654
1510245122734,,-0.48961424827575684,-10.32858657836914,-1.5131354331970215
1510245122737,33.87496835325741,,,
1510245122800,,,-9.051279067993164,
1510245122801,,0.6883329749107361,,1.9165585041046143
1510245122817,34.51902885808382,,,
1510245122867,,,-10.623072624206543,
1510245122868,,0.5327098965644836,,-0.910993754863739
1510245122897,38.29119869643263,,,
1510245122934,,2.299630641937256,-11.718420028686523,-0.45489832758903503
1510245122997,44.67155014068051,,,
1510245123000,,4.140771865844727,-11.798625946044922,
1510245123001,,,,-1.6496049165725708
1510245123067,,,-11.650185585021973,
1510245123068,,2.9436709880828857,,-2.4361002445220947
1510245123077,38.3383476101456,,,
1510245123134,,-4.226963043212891,-16.4445743560791,5.759252071380615
1510245123157,38.91753855980029,,,
1510245123200,,,-12.492944717407227,
1510245123201,,-4.878185749053955,,0.1628057211637497
1510245123237,39.72144571850161,,,
1510245123267,,,-7.961917877197266,
1510245123268,,1.7477672100067139,,0.6715735793113708
1510245123317,45.01419956685638,,,
1510245123334,,-2.890998601913452,-5.224148273468018,4.716577529907227
1510245123397,39.062250675040325,,,
1510245123401,,-4.358644008636475,-2.5510218143463135,2.2613234519958496
1510245123467,,,-14.823699951171875,
1510245123468,,1.581370234489441,,-11.842918395996094
1510245123477,38.632970140225126,,,
1510245123534,,-0.04908113554120064,-11.670536041259766,-4.584896087646484
1510245123557,36.6533336039272,,,
1510245123601,,-7.036558628082275,-16.00882911682129,-3.136404275894165
1510245123637,40.06994966290157,,,
1510245123667,,,-1.2246341705322266,
1510245123668,,-4.657919406890869,,5.657498836517334
1510245123717,42.55211778260065,,,
1510245123734,,5.224148273468018,-14.845247268676758,2.935291290283203
1510245123797,35.61773423036782,,,
1510245123800,,,-8.579621315002441,
1510245123801,,3.1220390796661377,,-2.5474305152893066
1510245123867,,,-9.801861763000488,
1510245123868,,-0.30526071786880493,,0.3016694188117981
1510245123877,33.27819386782669,,,
1510245123934,,1.2952631711959839,-8.252813339233398,-0.0035913025494664907
1510245123958,32.89513739827859,,,
1510245124000,,-0.3519476354122162,-9.943120002746582,
1510245124001,,,,1.482010841369629
1510245124037,34.51794870656294,,,
1510245124067,,1.580173134803772,-10.465055465698242,0.6153098344802856
1510245124117,42.44155796753631,,,
1510245124134,,2.8670566082000732,-12.374431610107422,-0.7541735172271729
1510245124200,,,-11.75433349609375,
1510245124201,,4.759673118591309,,-4.705803394317627
1510245124217,42.067406004584804,,,
1510245124267,,0.5279214978218079,-11.344924926757812,0.21308395266532898
1510245124297,40.24933569926994,,,
1510245124333,,-5.894524574279785,-15.434221267700195,
1510245124334,,,,3.8965632915496826
1510245124377,37.53008129421999,,,
1510245124400,,5.146336555480957,-9.93354320526123,-1.01753568649292
1510245124457,50.50261201333239,,,
1510245124467,,-0.9840168952941895,-5.629965305328369,3.5877113342285156
1510245124534,,-3.1471781730651855,-4.534617900848389,2.248155355453491
1510245124537,42.410284504433605,,,
1510245124600,,,-3.867832899093628,
1510245124601,,-2.0937294960021973,,0.8271966576576233
1510245124617,40.428539190557075,,,
1510245124667,,7.317877292633057,-19.357120513916016,-15.138537406921387
1510245124697,37.09416743630211,,,
1510245124734,,-3.5865142345428467,-3.7457284927368164,
1510245124735,,,,-1.6747441291809082
1510245124777,39.478911183333516,,,
1510245124800,,,-20.70505714416504,
1510245124801,,-3.7864298820495605,,-2.5043349266052246
1510245124857,37.16883725846004,,,
1510245124867,,-3.8762125968933105,-1.6304513216018677,9.198522567749023
1510245124934,,5.770026206970215,-15.146917343139648,4.228160381317139
1510245124937,41.50127205412892,,,
1510245125001,,0.8678981065750122,-7.110779285430908,0.8870517015457153
1510245125017,38.160664569804034,,,
1510245125067,,-2.47560453414917,-10.245985984802246,
1510245125068,,,,-0.4213795065879822
1510245125097,38.68104386207433,,,
1510245125134,,3.531447410583496,-10.02571964263916,1.9955670833587646
1510245125177,34.0542316642966,,,
1510245125200,,-0.6476315855979919,-10.031704902648926,
1510245125201,,,,0.07661445438861847
1510245125257,38.68976929956331,,,
1510245125267,,1.2330138683319092,-11.821371078491211,-1.3036428689956665
1510245125334,,4.129997730255127,-12.106281280517578,-2.072181463241577
1510245125337,42.124169157377324,,,
1510245125400,,,-11.374852180480957,
1510245125401,,4.078522682189941,,-3.226186752319336
1510245125417,36.86606747212774,,,
1510245125467,,-3.8151605129241943,-17.299304962158203,
1510245125468,,,,5.610811710357666
1510245125517,36.95733165838703,,,
1510245125534,,-5.389348030090332,-13.053187370300293,-0.08259996026754379
1510245125597,38.52989110485704,,,
1510245125600,,,-8.221688270568848,
1510245125601,,1.8052281141281128,,0.5398924946784973
1510245125667,,-2.3726539611816406,-5.2049946784973145,4.098873138427734
1510245125677,42.02901152765011,,,
1510245125734,,,-3.180696964263916,
1510245125735,,-3.2369606494903564,,2.5007436275482178
1510245125757,39.86024172887152,,,
1510245125800,,,-14.208390235900879,
