relative_time,DecibelSource,AccX,AccY,AccZ
20883,42.183114917952494,,,
20890,,-3.1914708614349365,-10.007762908935547,-0.7805097699165344
20950,,-8.045714378356934,-12.427103996276855,-0.05147533491253853
20962,43.3342077805439,,,
20999,,-1.6615760326385498,-7.848193168640137,-1.8387469053268433
21043,41.409897350382394,,,
21078,,-0.5961562395095825,-6.854599475860596,0.6177040338516235
21122,43.36074469304475,,,
21137,,-4.015076160430908,-3.359065055847168,0.5841852426528931
21196,,,,-3.312378168106079
21197,,-1.624465823173523,-6.750451564788818,
21203,36.59873746651177,,,
21282,36.937716639686656,,-19.654001235961914,-4.78122091293335
21283,,8.926780700683594,,
21340,,-7.4567413330078125,-11.383232116699219,-3.487154722213745
21382,38.63463600568844,,,
21413,,,,4.128800868988037
21414,,-2.0446481704711914,-7.621941089630127,
21463,37.860875759001686,,,
21470,,-5.7760114669799805,-3.6511576175689697,2.3535003662109375
21536,,,,-3.22139835357666
21537,,3.337517261505127,-13.006501197814941,
21543,48.62824469865824,,,
21597,,,,4.316745758056641
21598,,-2.80361008644104,-4.832695960998535,
21623,36.16857306573153,,,
21669,,,-11.601104736328125,-1.6292542219161987
21670,,-1.6639702320098877,,
21702,33.90977565856824,,,
21748,,-2.497152328491211,-8.222886085510254,1.5945383310317993
21783,34.84381833930628,,,
21807,,,,1.6687586307525635
21808,,-1.4736311435699463,-9.78989028930664,
21863,33.780800908479144,,,
21879,,0.4752490520477295,-10.714052200317383,2.1116859912872314
21942,39.31332732143774,,,
21950,,0.8547300100326538,-12.97776985168457,-0.023942016065120697
22008,,-1.1300631761550903,-8.488641738891602,0.14844051003456116
22023,42.909674463456255,,,
22064,,-9.337387084960938,-14.529212951660156,2.40736985206604
22102,38.31928359508688,,,
22139,,,,-0.706289529800415
22140,,-3.3231520652770996,-10.183736801147461,
22183,42.73630394524015,,,
22210,,-0.6404489278793335,-7.967903137207031,-3.075352191925049
22262,38.97421565126252,,,
22264,,-1.722628116607666,-5.348646640777588,2.078166961669922
22337,,-3.8319199085235596,-3.512293815612793,-0.9169792532920837
22342,38.95045349434865,,,
22413,,,,-6.892906665802002
22415,,0.363918662071228,-11.765107154846191,
22423,37.37054089458128,,,
22465,,,-12.405555725097656,-7.332242488861084
22466,,2.1799206733703613,,
22503,36.49525628120065,,,
22534,,-8.579621315002441,-16.074670791625977,1.900996208190918
22583,40.95394845545474,,,
22600,,-5.325901508331299,-8.062474250793457,2.3558945655822754
22665,,-4.270058631896973,-8.844181060791016,1.535880446434021
22682,36.621115888455236,,,
22743,,1.2988544702529907,-8.75080680847168,-1.0809820890426636
22762,38.451646470382414,,,
22799,,-5.147533416748047,-6.226121425628662,2.2038626670837402
22842,35.2964755012978,,,
22885,,0.30286651849746704,-9.352949142456055,-0.6117185354232788
22923,34.220313664568856,,,
22949,,-0.812831461429596,-9.600749015808105,0.8008604645729065
23003,33.95361744764855,,,
23013,,-0.6308721303939819,-9.75517463684082,1.048660397529602
23072,,,-11.150994300842285,0.8068459630012512
23073,,0.21667525172233582,,
23082,35.56474704722303,,,
23130,,0.13407529890537262,-12.215216636657715,-0.14844051003456116
23162,40.2772125965284,,,
23196,,-1.557428240776062,-9.039308547973633,-0.8619126081466675
23242,39.2677708405506,,,
23265,,-9.411606788635254,-12.767080307006836,1.2473790645599365
23322,45.08416512761863,,,
23338,,,,-1.4269442558288574
23339,,-2.4803929328918457,-8.597578048706055,
23402,37.64591373241465,-0.37229835987091064,-7.586028099060059,-0.8032546639442444
23464,,-4.015076160430908,-4.299986362457275,0.9157821536064148
23482,38.002520660976586,,,
23541,,-2.513911724090576,-4.614823818206787,-2.388216257095337
23562,37.15699132171438,,,
23614,,9.275136947631836,-18.89504051208496,-3.886986494064331
23643,36.26920020546367,,,
23672,,,,-5.245696067810059
23673,,-6.853402137756348,-11.974599838256836,
23723,39.10338073357308,,,
23759,,-3.045424461364746,-6.53377628326416,3.113659381866455
23803,38.04775643769302,,,
23810,,-5.880159378051758,-5.396530628204346,3.09689998626709
23866,,,,-1.8471266031265259
23867,,2.6180596351623535,-13.648146629333496,
23882,42.612694354815126,,,
23930,,-2.940079689025879,-4.982333660125732,3.6739025115966797
23982,34.885242773140625,,,
23996,,,,-0.973242998123169
23997,,-1.6687586307525635,-10.710461616516113,
24063,33.67658183530642,,,
24078,,-1.259350061416626,-8.299500465393066,0.7433996200561523
24139,,-0.32680854201316833,-9.26675796508789,0.9816226959228516
24142,35.160487008186664,,,
24211,,0.08379705995321274,-10.32978343963623,1.923741102218628
24222,34.80256325206391,,,
24275,,0.3902548849582672,-11.863269805908203,0.28371289372444153
24302,37.22972280007496,,,
24348,,,,-0.2992752194404602
24349,,-1.0450690984725952,-9.197325706481934,
24382,42.620961045280495,,,
24405,,-10.336965560913086,-13.680468559265137,0.7577648162841797
24463,36.6467680567804,,,
24464,,,-9.188945770263672,-0.8319851160049438
24465,,-2.0386626720428467,,
24540,,,,-1.556231141090393
24541,,-1.6496049165725708,-8.189367294311523,
24543,36.214085121647095,,,
24614,,-2.7246015071868896,-5.305551052093506,1.2701239585876465
24623,42.300489137230784,,,
24670,,-4.378994941711426,-3.9025487899780273,-0.730231523513794
24703,38.67839882438912,,,
24737,,-0.040701430290937424,-11.736376762390137,-6.776787757873535
24782,38.096557993246456,,,
24820,,4.2975921630859375,-13.201627731323242,-6.414066314697266
24863,35.8938107318586,,,
24868,,-9.364919662475586,-16.76659393310547,1.4053963422775269
24937,,-5.34744930267334,-6.744466304779053,2.4803929328918457
24943,41.56096390118619,,,
24996,,-4.305971622467041,-9.095572471618652,1.5849615335464478
25022,40.56945687825983,,,
25063,,,,-1.599326729774475
25064,,2.9676129817962646,-8.471882820129395,
25102,35.970537346940496,,,
25151,,-5.571307182312012,-6.744466304779053,2.4025814533233643
25202,33.882726683277376,,,
25211,,0.4776432514190674,-8.719682693481445,-0.2849099934101105
25273,,-0.6799532771110535,-9.430760383605957,1.534683346748352
25282,34.79791300622719,,,
25333,,-0.9672574996948242,-9.458293914794922,0.9205705523490906
25362,34.7345609456569,,,
25403,,-0.7398083209991455,-10.830171585083008,1.237802267074585
25442,34.89380489782552,,,
25472,,-0.11611878126859665,-11.864466667175293,-0.2693476974964142
25522,39.65286122106661,,,
25539,,-2.964021682739258,-8.160636901855469,0.11971008777618408
25602,43.98253760321224,,,
25624,,-8.59997272491455,-12.609063148498535,-0.6943184733390808
25677,,-2.3056161403656006,-8.398859977722168,-1.5729905366897583
25682,37.28823554509957,,,
25747,,0.25498247146606445,-7.250839710235596,-0.40462008118629456
25762,35.482127773162475,,,
25799,,-3.793612480163574,-5.015852451324463,0.24420857429504395
25842,39.25269159715429,,,
25877,,,,-1.9596540927886963
25878,,-2.318784236907959,-5.157110691070557,
25922,36.09179324836612,,,
25953,,8.378508567810059,-15.813702583312988,-4.134786128997803
25999,,0.14006079733371735,-9.167398452758789,-7.411251544952393
26002,36.85471519708833,,,
26082,43.0722399338008,,,
26085,,-8.237251281738281,-12.97537612915039,-3.2573113441467285
26145,,-5.135562419891357,-6.4200520515441895,6.514622688293457
26162,39.90509025284007,,,
26201,,-3.0382418632507324,-13.210007667541504,0.7134721279144287
26242,39.09246323327274,,,
26278,,0.2513911724090576,-6.94079065322876,-0.6883329749107361
26323,36.06257262043131,,,
26341,,-4.177882194519043,-8.80467700958252,2.100912094116211
26402,34.7970016326468,,,
26419,,1.2234370708465576,-8.939949035644531,-1.0570400953292847
26481,,-0.18076223134994507,-9.35773754119873,1.623268723487854
26502,34.43517578745576,,,
26536,,,,1.5538369417190552
26537,,-1.1994950771331787,-9.093177795410156,
26583,33.46725021606973,,,
26598,,-0.8475474119186401,-10.87326717376709,0.1711854189634323
26663,36.866611769307006,,,
26674,,0.3878606855869293,-10.801441192626953,0.09696517139673233
26743,39.53599478138055,,,
26757,,-5.8657941818237305,-12.508506774902344,0.4704606235027313
26813,,-5.497087001800537,-10.518924713134766,-0.8032546639442444
26822,38.06167742617656,,,
26883,,-3.2632968425750732,-8.561665534973145,-0.9816226959228516
26902,38.01073097476401,,,
26962,,-1.4867992401123047,-6.323086738586426,0.4321534037590027
26983,37.27456675264971,,,
27037,,-3.335123062133789,-5.252878665924072,-0.19871874153614044
27063,33.827626145813696,,,
27072,,-2.0195090770721436,-5.1595048904418945,-1.9740192890167236
27142,36.8161563575221,,,
27153,,9.410409927368164,-18.5682315826416,-3.404554843902588
27204,,-2.0602104663848877,-6.4595561027526855,-5.61799430847168
27222,36.924978021866025,,,
27277,,,,-0.48722004890441895
27278,,-6.625953197479248,-13.837288856506348,
27303,44.52214104320546,,,
27341,,-5.339069843292236,-7.131129741668701,4.72376012802124
27383,36.259437720854294,,,
27400,,-1.5454572439193726,-12.27387523651123,2.6862943172454834
27463,36.051461353000946,,,
27470,,-0.15921440720558167,-7.1490864753723145,-1.291671872138977
27536,,-7.319074630737305,-8.959102630615234,0.6500257849693298
27543,35.18846935790985,,,
27600,,0.9397241473197937,-8.310274124145508,0.6045359373092651
27622,34.93611720768934,,,
27664,,,,0.22026655077934265
27665,,-1.3730746507644653,-9.552865028381348,
27703,34.09876350825952,,,
27735,,0.3555389642715454,-9.927556991577148,1.657984733581543
27802,35.14221196082821,,,
27810,,0.5482721924781799,-11.858481407165527,0.1628057211637497
27874,,0.0802057534456253,-9.877279281616211,-0.43095630407333374
27882,39.07508965404222,,,
27932,,-10.04846477508545,-15.21395492553711,2.497152328491211
27962,40.38776575988746,,,
28002,,-3.712209701538086,-9.428366661071777,-0.6141127347946167
28042,37.04057517539118,,,
28070,,-2.5749640464782715,-7.346607685089111,-1.4221558570861816
28122,36.0057204060911,,,
28130,,-1.9093759059906006,-5.759252071380615,1.258152961730957
28202,42.330642328417184,,,
28205,,-3.8498764038085938,-4.389768600463867,-1.2018892765045166
28270,,2.279279947280884,-10.830171585083008,-5.359420299530029
28282,40.2330095026455,,,
28339,,2.8455088138580322,-12.6365966796875,-6.18182897567749
28362,36.40091641318489,,,
28421,,-5.764040470123291,-8.822632789611816,-1.070208191871643
28442,44.90011664159877,,,
28477,,,-10.623072624206543,2.7736825942993164
28478,,-6.491878032684326,,
28523,40.85918565973884,,,
28558,,-3.536235809326172,-6.445190906524658,0.7984662652015686
28602,46.89476572365286,,,
28618,,4.122815132141113,-12.589909553527832,-1.84233820438385
28669,,-3.5218706130981445,-5.243301868438721,2.3989901542663574
28682,34.74982046533484,,,
28746,,1.0785878896713257,-10.717643737792969,-2.6144683361053467
28763,34.837770380897524,,,
28798,,-0.9097966551780701,-7.856573104858398,0.2885012924671173
28843,34.48928778125225,,,
28881,,-1.2437877655029297,-9.645041465759277,1.3778630495071411
28923,37.19086808212059,,,
28942,,0.038307227194309235,-11.073183059692383,0.7781155705451965
29003,38.347523825547,,,
29010,,1.599326729774475,-12.139800071716309,-0.3387795388698578
29071,,-6.0190229415893555,-11.973402976989746,1.0606313943862915
29103,43.9168218852494,,,
29171,,-4.422090530395508,-11.083956718444824,-1.4676456451416016
29183,37.12592421094411,,,
29228,,,-9.136273384094238,-1.3611036539077759
29229,,-2.9664158821105957,,
29263,38.26976229228675,,,
29277,,-2.276885747909546,-6.761225700378418,-0.07062894850969315
29337,,-2.2385785579681396,-4.568136692047119,0.23582886159420013
29343,41.56222428105751,,,
29398,,,,-1.6639702320098877
29399,,-2.0434510707855225,-4.311957359313965,
29423,35.311735533251735,,,
29503,37.806497253646896,11.741165161132812,-19.346345901489258,-3.9851486682891846
29564,,-5.0014872550964355,-6.799532890319824,-5.808333396911621
29583,43.643424808556766,,,
29619,,-3.205836057662964,-14.36640739440918,2.0697872638702393
29662,41.27024317439939,,,
29668,,-5.342660903930664,-5.03021764755249,4.41969633102417
29742,45.43566983826739,,,
29752,,0.1735796183347702,-15.569493293762207,0.023942016065120697
29814,,-1.0043675899505615,-5.6191911697387695,0.6979097723960876
29823,35.04608059745527,,,
29880,,,,0.7386112213134766
29881,,-4.458003520965576,-9.350554466247559,
29902,35.28904905183676,,,
29940,,-0.06344634294509888,-8.735244750976562,0.0071826050989329815
29982,35.622027201397614,,,
30018,,-0.5949591398239136,-9.587580680847168,1.4832079410552979
30063,37.70318139917934,,,
30080,,,,1.4245500564575195
30081,,-0.1867477297782898,-9.643844604492188,
30139,,-0.6416460275650024,-10.983400344848633,0.5578489899635315
30143,36.1142097406437,,,
30196,,-0.04189852997660637,-10.053253173828125,-1.5634137392044067
30222,42.72506418012242,,,
30268,,-9.093177795410156,-14.080300331115723,3.071760892868042
30322,40.612239518807705,,,
30337,,,,-1.3180080652236938
30338,,-2.9017724990844727,-10.741585731506348,
30402,,-2.5055320262908936,-8.554482460021973,-1.7836803197860718
30403,38.07237856679413,,,
30473,,-1.965639591217041,-6.009446144104004,1.0031704902648926
30482,45.25885207443869,,,
30534,,,,-0.20350714027881622
30535,,-3.4153287410736084,-4.593276023864746,
30563,45.50389255101341,,,
30620,,-2.964021682739258,-7.5632829666137695,-4.001908302307129
30642,36.97669392237777,,,
30670,,7.975085735321045,-15.434221267700195,-3.576937437057495
30722,36.397697428545285,,,
30730,,-3.2297780513763428,-6.83903694152832,-3.9013516902923584
30802,44.02263666794647,,,
30817,,-1.1420341730117798,-11.838129997253418,0.2454056739807129
30871,,-4.859032154083252,-5.518634796142578,3.1316158771514893
30882,43.250983623825036,,,
30951,,-0.11252748221158981,-13.777433395385742,0.3902548849582672
30962,43.92489781344285,,,
31006,,-3.6750996112823486,-5.991489887237549,2.8574798107147217
31042,35.74408397266937,,,
31079,,-2.515108823776245,-10.346542358398438,-0.4812345504760742
31122,33.50190672373837,,,
31137,,0.4321534037590027,-8.992621421813965,0.4429273009300232
31203,33.78301710082111,,,
31211,,0.9133879542350769,-8.966285705566406,0.4213795065879822
31271,,-1.657984733581543,-8.598775863647461,0.8966285586357117
31283,32.41039246724336,,,
31352,,,,0.7493851184844971
31353,,-1.3419500589370728,-10.042478561401367,
31362,36.52263127186612,,,
31403,,0.26336219906806946,-12.85087776184082,-0.5829881429672241
31443,38.34925020620945,,,
31489,,-4.016273498535156,-10.02811336517334,-0.49559974670410156
31523,37.835058684714745,,,
31547,,,,0.5578489899635315
31548,,-6.034585475921631,-12.138602256774902,
31617,,-3.9013516902923584,-10.05923843383789,-0.9540894031524658
31623,40.854992453928105,,,
31679,,0.5171475410461426,-7.4136457443237305,-0.6117185354232788
31702,40.11967699978459,,,
31739,,-2.3499090671539307,-5.670666694641113,-0.333991140127182
31782,37.104326151200326,,,
31812,,-2.5294740200042725,-4.485537052154541,-0.7948749661445618
31862,35.74284144776798,,,
31877,,3.0777463912963867,-11.189301490783691,-5.69580602645874
31942,34.83658961933908,,,
31943,,3.751713991165161,-12.527660369873047,-6.885724067687988
32000,,-8.1139497756958,-16.439786911010742,-0.17956513166427612
32025,41.26865455206325,,,
32079,,-3.579331636428833,-8.271966934204102,2.0027496814727783
32102,41.847875609908314,,,
32140,,-6.676231384277344,-8.815450668334961,1.2461819648742676
32182,47.54609374276244,,,
32213,,0.7972691655158997,-8.921992301940918,-0.9181763529777527
32263,37.68740603562174,,,
32279,,-2.409764051437378,-6.347028732299805,2.8874073028564453
32331,,-0.8319851160049438,-10.17416000366211,-2.0638017654418945
32342,33.88430096386567,,,
32400,,,,0.7038952708244324
32401,,-0.9612720012664795,-8.487444877624512,
32422,34.17723564111731,,,
32477,,0.1280897855758667,-9.763554573059082,0.669179379940033
32502,34.38931923424719,,,
32545,,-1.035492181777954,-10.15021800994873,1.8758569955825806
32583,37.131288335763244,,,
32621,,0.3280056416988373,-12.415132522583008,0.5422866940498352
32663,40.254684277654285,,,
32687,,-2.7557260990142822,-8.80587387084961,0.10534487664699554
32742,40.70149932135192,,,
32753,,-8.957905769348145,-12.797008514404297,1.1061211824417114
32802,,-1.8387469053268433,-10.113107681274414,-0.4118026793003082
32822,38.54504386049982,,,
32865,,-1.3180080652236938,-8.201337814331055,-1.8758569955825806
32922,45.74380295032891,,,
32934,,-2.7521347999572754,-6.301538944244385,-0.4189853072166443
33002,48.01744515133743,,,
33004,,-3.469198226928711,-3.7193922996520996,-0.21308395266532898
33067,,0.6596025824546814,-8.939949035644531,-4.738125324249268
33083,37.42765755109501,,,
33130,,,,-5.0912699699401855
33132,,4.321534156799316,-15.291766166687012,
33162,36.32885772322099,,,
33196,,-4.95001220703125,-7.38132381439209,-0.5758054852485657
33242,40.68808404542053,,,
33263,,-2.3295583724975586,-12.563573837280273,-0.5123591423034668
33322,43.01150379367485,,,
33330,,-4.456806659698486,-3.5673606395721436,3.8391025066375732
33396,,0.7625532150268555,-13.883975982666016,-0.21428105235099792
33402,44.797682410651404,,,
33463,,-1.4927847385406494,-4.483142852783203,2.4396915435791016
33482,39.18645205689386,,,
33530,,-1.4101848602294922,-11.641805648803711,-0.5805938839912415
33562,33.888259167212645,,,
33596,,-1.2401964664459229,-8.480262756347656,0.849941611289978
33642,33.60063698742636,,,
33663,,-1.3551181554794312,-9.952696800231934,1.1013327836990356
33722,34.434606229764626,,,
33730,,-0.6835445761680603,-9.762357711791992,2.1152772903442383
33796,,1.238999366760254,-11.276689529418945,-0.40701428055763245
33802,38.349060763251124,,,
33863,,,,-1.6711528301239014
33864,,-0.37828385829925537,-9.601945877075195,
33882,42.6145529334985,,,
33930,,-8.620323181152344,-12.664130210876465,1.3048399686813354
33962,36.37624984326986,,,
33996,,,,-1.0809820890426636
33997,,-2.827552318572998,-9.582792282104492,
34042,49.393289745034046,,,
34063,,-0.6093243360519409,-8.348581314086914,-6.756437301635742
34122,41.4342806624949,,,
34130,,-1.8339585065841675,-6.106411457061768,2.1164743900299072
34196,,,-5.084087371826172,-0.20709845423698425
34197,,-3.999513864517212,,
34222,38.26304054038657,,,
34263,,-0.3663128614425659,-8.62511157989502,-6.771999359130859
34302,38.89750931103923,,,
34330,,3.37941575050354,-13.7666597366333,-5.342660903930664
34382,36.67422540579196,,,
34396,,-8.178592681884766,-17.538724899291992,-5.1116204261779785
34463,45.53018527757245,,,
34464,,-6.5265936851501465,-5.540182590484619,2.3235726356506348
34530,,,,1.3024457693099976
34531,,-5.4659624099731445,-10.63504409790039,
34543,37.975080866661905,,,
34597,,3.2405519485473633,-9.440337181091309,-2.779668092727661
34623,39.38362866180168,,,
34663,,,,1.7561469078063965
34664,,-4.751293182373047,-6.884527206420898,
34703,36.00631525319659,,,
34730,,,,-0.912190854549408
34731,,0.16160862147808075,-8.774748802185059,
34783,36.37351276526089,,,
34797,,-0.2992752194404602,-8.957905769348145,0.23582886159420013
34863,36.473055907618985,,,0.4920084476470947
34864,,,-9.197325706481934,
34930,,,,0.7637503147125244
34931,,-2.0458452701568604,-11.91354751586914,
34943,33.798946047224064,,,
34997,,1.823184609413147,-12.089521408081055,-1.0558429956436157
35023,41.39655160568309,,,
35064,,-2.1511902809143066,-10.614693641662598,-0.1388636976480484
35103,38.063690997624974,,,
35130,,,,-0.19393034279346466
35131,,-7.473500728607178,-11.674127578735352,
35183,43.28204050621628,,,
35197,,-2.0638017654418945,-8.145073890686035,-1.1647791862487793
35263,35.75004205258604,,,
35264,,-1.216254472732544,-6.660669326782227,0.3878606855869293
35330,,,,1.1216834783554077
35331,,-3.973177671432495,-4.086902141571045,
35343,42.51698695578249,,,
35397,,-3.444059133529663,-5.525817394256592,-3.1663317680358887
35443,36.07239486048649,,,
35464,,10.822988510131836,-19.76772689819336,-2.756923198699951
35523,36.884962454970996,,,
35530,,-1.8495208024978638,-5.698200225830078,-4.802768707275391
35597,,-11.172542572021484,-19.713857650756836,-1.400607943534851
35603,43.89322427556667,,,
35664,,-4.978742599487305,-4.084507942199707,5.483919143676758
35683,41.53801215895352,,,
35730,,-5.698200225830078,-13.583503723144531,1.7345991134643555
35763,50.685229810487414,,,
35797,,-2.4827871322631836,-5.737704277038574,1.3934253454208374
35843,36.69972577565769,,,
35864,,-1.6819267272949219,-9.265560150146484,0.3555389642715454
35923,38.130426227839905,,,
35930,,,-8.978256225585938,0.05626374110579491
35931,,0.4513070285320282,,
35997,,,,0.8559271097183228
35998,,0.9720458984375,-10.166977882385254,
36003,33.61262218305208,,,
36064,,-0.11971008777618408,-10.074800491333008,1.2090718746185303
36083,35.68540785989758,,,
36130,,1.2557587623596191,-11.660959243774414,-0.39863458275794983
36163,39.972894816176854,,,
36197,,,,-0.3076549172401428
36198,,-3.3063924312591553,-10.103530883789062,
36243,40.42967591619944,,,
36264,,-6.2392897605896,-12.733561515808105,-1.1324573755264282
36323,41.33351535336008,,,
36330,,-3.776853084564209,-9.299078941345215,-1.40180504322052
36397,,-1.095347285270691,-6.965929985046387,0.0586579404771328
36403,38.09538672726211,,,
36464,,-3.600879430770874,-3.8977603912353516,0.6524199843406677
36483,45.277786377128784,,,
36530,,-3.0406360626220703,-4.887762546539307,-1.2102689743041992
36563,36.07671649668232,,,
36597,,9.244012832641602,-17.448942184448242,-5.078101634979248
36643,39.20055407122506,,,
36664,,-1.9907786846160889,-8.269572257995605,-8.072051048278809
36730,,,,3.5206735134124756
36731,,-6.440402507781982,-14.9984769821167,
36743,41.17942461349188,,,
36797,,,,3.927687883377075
36798,,-6.223727226257324,-7.310694694519043,
36823,42.55089416831218,,,
36864,,-2.935291290283203,-13.262680053710938,2.2661118507385254
36903,41.31886439620607,,,
36930,,0.5446808934211731,-6.733692169189453,-0.45489832758903503
36983,36.875769561685544,,,
36997,,-4.347870349884033,-9.192537307739258,1.1671733856201172
37063,34.68527490692897,,,
37064,,-0.043095629662275314,-8.724471092224121,-1.3024457693099976
37130,,,-9.1446533203125,1.2832920551300049
37131,,-0.152031809091568,,
37143,34.35554522036363,,,
37197,,-0.11133038252592087,-9.822212219238281,3.002328872680664
37223,34.76534488257869,,,
37263,,,,0.2992752194404602
37264,,-0.7637503147125244,-12.465411186218262,
37303,40.06844507262215,,,
37330,,,-10.202890396118164,-2.2828712463378906
37331,,0.7924807667732239,,
37383,41.90091899110942,,,
37397,,-9.206902503967285,-14.542381286621094,5.3797712326049805
37463,42.47322708213936,,,
37464,,-3.5853171348571777,-11.050437927246094,-0.645237386226654
37530,,,,0.6236895322799683
37531,,-1.4437036514282227,-7.820659637451172,
37543,39.58724021859965,,,
37597,,-2.3104045391082764,-4.946420669555664,0.9289502501487732
37623,44.14975258817592,,,
37664,,-3.8726212978363037,-3.202244758605957,0.3495534360408783
37703,39.5309784214267,,,
37730,,-1.2725181579589844,-11.546037673950195,-8.742427825927734
37783,40.4624449847337,,,
37796,,,,-6.867767810821533
37797,,3.7648820877075195,-12.234370231628418,
37863,41.79518610777941,,,-2.0853497982025146
37864,,-10.96664047241211,-17.760189056396484,
37930,,-5.506663799285889,-5.835866451263428,3.818751811981201
37943,45.405435890829594,,,
37997,,,,0.5877765417098999
37998,,-5.828683853149414,-9.278728485107422,
38042,51.04049068173086,,,
38063,,3.464409828186035,-10.210073471069336,-1.679532527923584
38122,39.32385620072636,,,
38130,,-4.948814868927002,-6.368576526641846,2.406172752380371
38196,,1.8770540952682495,-9.920374870300293,-1.6819267272949219
38202,35.29502180249563,,,
38264,,-0.993593692779541,-9.170989990234375,1.1300631761550903
38283,34.16897083050527,,,
38330,,,,1.3192051649093628
38331,,-0.9756371974945068,-9.305065155029297,
38363,33.735306888540755,,,
38397,,-0.5363011956214905,-10.901997566223145,1.1432312726974487
38443,37.52343244883363,,,
38464,,0.933738648891449,-12.66891860961914,-0.5841852426528931
38523,39.964850419530336,,,
38530,,-2.5079262256622314,-11.111490249633789,-1.035492181777954
38597,,-8.04810905456543,-12.27507209777832,-0.7338228225708008
38603,46.523588796852415,,,
38663,,-3.09689998626709,-8.301894187927246,-1.169567584991455
38682,40.20878677614298,,,
38730,,-0.5147533416748047,-6.366182327270508,-0.1388636976480484
38762,39.09853256196096,,,
38796,,-3.0202853679656982,-3.1531636714935303,0.8846575021743774
38842,35.74673864595357,,,
38864,,-3.141192674636841,-5.092466831207275,-2.564189910888672
38923,42.37047432835723,,,
38930,,9.485827445983887,-20.389020919799805,-4.259284973144531
38997,,,,-3.2190041542053223
38998,,-4.156333923339844,-6.913257598876953,
39003,37.42435461535494,,,
39064,,-2.1511902809143066,-12.521675109863281,-0.7134721279144287
39083,43.97635280077584,,,
39130,,,,5.86699104309082
39131,,-5.814318656921387,-3.2309751510620117,
39163,39.31917301475847,,,
39197,,,,-1.92134690284729
39198,,2.4839842319488525,-17.152061462402344,
39243,38.68576023544898,,,
39263,,,,1.7764976024627686
39264,,-0.5171475410461426,-4.965574264526367,
39330,,-4.061763286590576,-10.369287490844727,-0.11252748221158981
39343,37.95410046521245,,,
39397,,-1.2294225692749023,-8.474276542663574,0.13407529890537262
39423,37.470212898370214,,,
39464,,0.7876923680305481,-9.430760383605957,1.3204022645950317
39503,37.14024654220957,,,
39530,,,,2.876633405685425
39531,,0.8798691034317017,-9.750386238098145,
39583,37.222427475403336,,,
39597,,-0.50876784324646,-11.81299114227295,0.4908113479614258
39663,40.56350351533011,,,
39664,,-1.3778630495071411,-9.72165584564209,0.4118026793003082
39730,,,-14.45738697052002,0.7194576263427734
39731,,-11.461043357849121,,
39743,39.276000352194764,,,
39797,,-2.7772738933563232,-9.232041358947754,-0.3363853394985199
39823,38.14508324449728,,,
39864,,-2.2158336639404297,-8.501810073852539,-2.1380221843719482
39903,39.19627430873359,,,
39930,,,,1.1276689767837524
39931,,-2.1535844802856445,-5.006275653839111,
39983,47.26927814545286,,,
39997,,-3.8953661918640137,-3.821146011352539,-0.5985504388809204
40063,40.625970706299185,,,
40064,,1.2689268589019775,-11.814188003540039,-8.38569164276123
40130,,,,-7.375338554382324
40131,,3.001131772994995,-12.472593307495117,
40143,40.63350974661054,,,
40197,,-10.390835762023926,-14.713566780090332,-2.84790301322937
40223,42.094900979652124,,,
40263,,,,5.050568580627441
40264,,-4.791994571685791,-7.217320919036865,
40303,43.633043936659135,,,
40330,,-5.992686748504639,-9.048885345458984,1.0965443849563599
40383,48.45690462968469,,,
40397,,3.7672762870788574,-10.931924819946289,-2.6635494232177734
40463,41.58732501607933,,,1.4269442558288574
40464,,-4.970362663269043,-5.789179801940918,
40530,,,,-1.4269442558288574
40531,,1.8974047899246216,-9.600749015808105,
40563,36.515731177191,,,
40597,,-0.6823474764823914,-9.041702270507812,0.5195417404174805
40643,33.89453596500439,,,
40664,,-0.27054479718208313,-9.161413192749023,1.3479355573654175
40723,35.939910659901926,,,
40730,,-2.58813214302063,-11.434707641601562,1.414973258972168
40797,,1.4496891498565674,-12.18409252166748,-0.3315969407558441
40803,38.95055687531669,,,
40864,,-1.282094955444336,-9.346963882446289,-0.22266076505184174
40883,40.86094304737963,,,
40930,,,,2.2888567447662354
40931,,-9.591172218322754,-13.572729110717773,
40963,38.24246502549628,,,
40997,,-4.234145641326904,-9.613917350769043,-0.1951274424791336
41043,40.13121001260749,,,
41063,,,,-1.7836803197860718
41064,,-1.0259153842926025,-7.219715118408203,
41123,38.30254886057916,,,
41130,,-2.4636335372924805,-4.179079055786133,1.4089876413345337
41197,,,,-1.0570400953292847
41198,,-4.234145641326904,-4.010287761688232,
41203,44.105961282149565,,,
41264,,12.212822914123535,-19.414581298828125,-4.576516628265381
41283,41.09567135316246,,,
41330,,,-9.017760276794434,-7.842207431793213
41331,,-0.8188169598579407,,
41363,37.53734470333485,,,
41397,,-7.929595947265625,-16.360776901245117,1.7489643096923828
41443,43.493042612509484,,,
41464,,-6.470330238342285,-6.0633158683776855,4.9835309982299805
41523,40.0460954486082,,,
41530,,-5.552153587341309,-9.904812812805176,1.723825216293335
41597,,,,-0.8822633028030396
41598,,1.4616601467132568,-7.352593421936035,
41603,47.5656351547131,,,
41664,,-5.25527286529541,-9.956287384033203,0.15322890877723694
41683,37.323841554034495,,,
41730,,,,0.243011474609375
